graphic card type,resolution (px),CPU cores,RAM size,operating system,drive type,RAM type,CPU clock speed (GHz),CPU model,drive memory size (GB),warranty,screen size,buynow_price,gps,nfc,wifi,lte,bluetooth,wwan,widi,lan,keyboard,illuminated keyboard,touchpad,numeric keyboard,camera,microphone,SD card reader,speakers
1,1,2,0.4,4,1,1,2.6,7,0.1942215088282504,1,4,2499.0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0
1,3,4,0.9333333333333332,0,3,2,2.5,7,0.0176565008025682,1,4,6474.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
1,3,4,0.4,4,3,2,1.8,9,0.0449438202247191,1,4,3899.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.4,4,3,2,2.3,7,0.0963081861958266,1,4,3213.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.8,9,0.0437399678972712,1,4,6299.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1
0,9,2,0.4,4,3,0,2.5,9,0.0192616372391653,1,2,4039.0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1
1,3,2,0.4,5,3,1,2.0,5,0.0898876404494382,1,4,2969.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,0,4,2,2.5,7,0.2199036918138041,1,4,7461.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
1,3,2,0.4,4,3,2,2.3,7,0.0192616372391653,1,3,3099.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,1.2,4,3,2,2.4,5,0.0176565008025682,1,4,2899.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.6666666666666667,0,3,2,2.0,5,0.0898876404494382,1,4,2439.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
0,1,2,0.4,0,3,2,2.0,5,0.0417335473515248,1,4,2099.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,3,2,2.3,7,0.0192616372391653,0,3,2726.23,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,1,2,0.1333333333333333,5,1,2,2.4,5,0.0939004815409309,1,4,2299.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
0,3,2,0.1333333333333333,4,3,0,1.8,9,0.0449438202247191,0,2,2392.78,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,0.4,4,1,2,2.8,9,0.1942215088282504,1,4,3999.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,1,2,0.1333333333333333,4,3,0,2.5,7,0.0192616372391653,0,4,1679.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,4,0.4,4,1,0,1.9,6,0.0939004815409309,0,4,1339.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,4,1,2.5,9,0.3459069020866773,1,4,3099.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,2,0.4,4,3,1,2.7,9,0.0449438202247191,1,2,3649.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
0,3,2,0.4,5,3,0,2.3,7,0.0192616372391653,0,1,2769.24,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,2,0.6666666666666667,4,3,2,2.0,5,0.0898876404494382,1,4,2799.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
1,3,2,0.1333333333333333,4,1,2,2.0,5,0.1942215088282504,1,4,2149.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,3,4,0.4,0,1,2,2.5,7,0.1942215088282504,1,4,3799.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,1,2,0.4,5,3,2,2.3,5,0.0192616372391653,1,4,1947.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,2,2,0.1333333333333333,2,3,0,2.1,2,0.0176565008025682,1,5,2079.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.4,4,3,0,1.7000000000000002,2,0.0449438202247191,0,4,1839.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,4,3,2,2.5,7,0.0449438202247191,1,3,4129.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,0.4,0,3,2,2.6,9,0.0176565008025682,1,5,3779.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,1,2,0.4,4,1,1,2.3,7,0.1942215088282504,1,4,1899.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,1,4,0.1333333333333333,4,1,1,1.6,6,0.0939004815409309,0,4,1919.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.8,9,0.0963081861958266,1,4,6259.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1
0,3,2,0.4,4,3,2,2.4,5,0.0674157303370786,1,3,3239.0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1
1,1,2,0.6666666666666667,2,3,0,2.2,7,0.0417335473515248,1,4,3058.99,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,4,0.4,4,1,0,1.8,4,0.1942215088282504,0,3,1561.88,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,1,2,0.1333333333333333,3,1,0,1.86,5,0.1942215088282504,1,4,1249.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1
1,3,4,0.9333333333333332,5,1,2,2.3,7,0.1942215088282504,1,4,3799.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.4,0,4,2,2.5,7,0.2455858747993579,1,4,4099.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,1,2,0.1333333333333333,4,1,1,1.6,1,0.0939004815409309,1,4,1338.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,4,0,2.7,7,0.3202247191011236,1,5,2877.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,3,2,2.3,7,0.0449438202247191,1,4,2650.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,3,2,2.5,7,0.0417335473515248,1,4,2999.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1
1,3,4,0.9333333333333332,4,4,2,2.3,7,0.2423756019261637,1,4,4199.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,3,1,2.3,7,0.0192616372391653,1,4,2549.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,3,4,2.0,4,3,2,2.8,9,0.1861958266452648,1,4,7761.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,2,0.9333333333333332,5,4,2,2.5,7,0.2455858747993579,1,3,5119.0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
0,1,2,0.4,4,1,0,2.5,7,0.1942215088282504,0,4,1699.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,2,2,0.9333333333333332,2,1,0,2.1,2,0.0939004815409309,1,5,2549.01,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,0,4,2,2.6,9,0.218298555377207,1,5,4899.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.4,4,1,2,2.8,9,0.2969502407704655,1,4,4599.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.4,4,4,2,2.7,9,0.2199036918138041,1,5,6499.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0
0,1,2,0.1333333333333333,4,1,0,2.13,1,0.0939004815409309,0,4,1099.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,3,2,2.3,7,0.0449438202247191,1,4,2838.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,1.7000000000000002,5,0.1942215088282504,0,4,1359.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.6666666666666667,4,3,2,2.5,7,0.0449438202247191,1,3,3599.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,3,2,0.9333333333333332,5,4,2,2.5,7,0.2969502407704655,1,3,5499.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
0,1,2,0.4,5,3,0,2.3,7,0.0449438202247191,0,1,2851.62,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,4,3,1,2.6,9,0.0417335473515248,1,5,4178.99,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.1333333333333333,0,3,0,1.6,1,0.0192616372391653,1,4,1249.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,0,1,2,2.0,5,0.1942215088282504,1,4,1799.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,5,1,2,2.5,7,0.1942215088282504,1,4,3399.0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1
1,3,4,0.4,4,4,2,2.5,7,0.2455858747993579,1,4,6899.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
1,3,4,0.4,5,3,2,2.8,9,0.1861958266452648,1,4,7613.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,3,2,0.1333333333333333,4,3,2,2.0,5,0.0898876404494382,1,4,2799.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
0,1,4,0.1333333333333333,4,1,0,1.1,2,0.1942215088282504,1,4,1579.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,5,3,2,2.9,9,0.0449438202247191,1,4,8392.02,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,2,2,0.1333333333333333,4,3,0,2.3,7,0.0417335473515248,1,5,3574.0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1
1,3,2,0.4,0,3,2,2.5,7,0.0417335473515248,1,4,3522.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
1,1,2,0.4,3,3,0,2.0,9,0.0449438202247191,0,4,2599.0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1
1,3,4,0.9333333333333332,4,1,2,2.8,9,0.1942215088282504,1,4,4349.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,2,2,0.6666666666666667,5,3,0,2.1,2,0.0176565008025682,1,5,2378.99,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.6666666666666667,0,1,2,2.8,9,0.1942215088282504,1,4,5849.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,2,2,0.1333333333333333,4,1,0,2.16,1,0.0939004815409309,1,5,5000.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,2,0.9333333333333332,0,3,2,2.5,7,0.0449438202247191,1,4,5349.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.6666666666666667,4,3,2,2.6,9,0.0417335473515248,0,4,4799.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.4,4,3,0,2.3,9,0.0963081861958266,1,4,2699.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.5,7,0.0437399678972712,1,4,4249.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,2.0,4,3,2,2.6,9,0.0898876404494382,1,5,5699.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.4,0,3,2,2.6,9,0.0898876404494382,1,5,4169.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,0.6666666666666667,5,3,2,2.0,5,0.0176565008025682,1,4,3576.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
0,3,2,0.6666666666666667,5,3,2,2.5,7,0.1942215088282504,1,4,4759.0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0
1,3,4,0.9333333333333332,0,4,2,2.8,9,0.2455858747993579,1,4,5485.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.4,4,3,2,2.5,7,0.0449438202247191,1,4,3899.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,3,2,0.4,5,3,2,2.5,7,0.0449438202247191,1,3,5099.0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1
0,1,2,0.4,5,3,2,2.0,5,0.0898876404494382,1,4,2939.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
0,3,2,0.4,4,3,0,2.3,7,0.0449438202247191,0,2,2749.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,0.6666666666666667,4,1,2,2.3,5,0.1942215088282504,1,4,2799.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.6666666666666667,4,3,2,2.5,7,0.0417335473515248,1,4,3879.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.4,4,1,2,2.8,9,0.3948635634028892,1,4,5459.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,0.6666666666666667,0,3,2,2.4,5,0.0898876404494382,1,4,2799.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,4,2,2.8,9,0.5874799357945426,1,4,8224.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,2,0.4,5,4,2,2.5,7,0.1452648475120385,1,3,4409.0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
0,3,4,0.4,5,1,2,2.8,7,0.0939004815409309,1,3,3899.0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
0,1,4,0.0,4,0,0,1.44,0,0.0064205457463884,1,0,749.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,1,2,0.4,0,3,2,2.0,5,0.0417335473515248,1,4,2099.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,1.0,3,0.0939004815409309,1,0,599.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,1,2,0.1333333333333333,4,3,2,2.3,5,0.0417335473515248,1,4,1997.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,11,3,0.4,4,3,2,1.8,9,0.0963081861958266,1,2,7599.0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1
1,3,4,0.4,5,3,2,2.8,9,0.0417335473515248,1,4,6363.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.4,4,1,2,2.8,9,0.1942215088282504,1,4,4099.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,2.0,4,1,2,2.5,7,0.1942215088282504,1,4,7561.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
1,1,2,0.1333333333333333,4,1,0,2.2,7,0.0939004815409309,0,4,1819.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,4,4,2,2.5,7,0.2455858747993579,1,4,8149.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
1,2,2,0.4,4,3,0,2.5,7,0.0192616372391653,1,5,2885.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.6666666666666667,4,3,2,2.5,7,0.0417335473515248,1,4,3029.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,2,2,0.1333333333333333,3,1,0,2.2,7,0.0939004815409309,0,5,1929.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.6,9,0.0417335473515248,1,5,4399.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.9333333333333332,5,4,2,2.5,7,0.1195826645264847,1,3,4569.0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,0.4,4,3,2,2.0,5,0.0417335473515248,1,4,2309.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,2,0.4,5,3,2,2.5,7,0.0296950240770465,1,4,3249.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
0,1,2,0.0,4,0,1,1.6,1,0.0,1,0,999.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,3,2,0.4,4,3,2,2.5,7,0.0449438202247191,1,3,3949.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.4,0,1,2,2.8,9,0.1942215088282504,1,4,3699.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,3,1,1.6,1,0.0,1,3,1269.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
0,3,2,0.1333333333333333,4,3,2,2.4,5,0.0192616372391653,1,3,2649.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,1,2,0.9333333333333332,4,1,0,2.4,9,0.1942215088282504,0,4,2299.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.4,4,1,2,2.3,7,0.0939004815409309,1,4,2249.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,4,0.4,4,3,0,1.1,2,0.0176565008025682,1,4,1869.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,0,4,2,2.8,9,0.2969502407704655,1,4,4999.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,1.2,0,3,2,2.5,7,0.0417335473515248,1,4,3399.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,3,2,0.6666666666666667,5,1,2,2.5,7,0.1942215088282504,1,4,3369.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1
1,3,4,0.9333333333333332,0,4,2,2.8,9,0.2199036918138041,1,4,6304.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,1,2,0.1333333333333333,4,4,0,2.3,7,0.2455858747993579,1,4,2499.0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1
1,2,2,0.6666666666666667,4,1,2,2.5,7,0.1942215088282504,1,5,2939.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
1,1,2,0.4,2,3,1,1.9,5,0.0417335473515248,1,4,2428.99,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,4,0.4,4,1,0,1.1,2,0.0939004815409309,1,4,1599.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.9333333333333332,5,3,2,2.5,7,0.0176565008025682,1,4,3589.0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
1,1,4,0.9333333333333332,4,3,0,2.2,9,0.0449438202247191,0,4,3086.02,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,4,3,0,2.6,7,0.0417335473515248,1,4,3184.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
1,3,4,0.6666666666666667,5,3,2,1.6,7,0.1861958266452648,1,4,4319.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,4,2,2.5,7,0.218298555377207,1,4,3499.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.4,4,1,2,2.5,7,0.1942215088282504,1,4,3721.24,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,3,4,0.4,4,3,2,1.8,9,0.0449438202247191,1,3,4249.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,0.4,5,1,2,2.5,7,0.1942215088282504,1,3,3476.5,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,5,3,2,2.3,7,0.0898876404494382,1,4,4299.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.4,5,1,0,2.2,7,0.1942215088282504,1,4,2569.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.4,0,3,0,2.6,7,0.0939004815409309,1,4,3522.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
1,1,2,0.1333333333333333,0,3,0,2.6,7,0.0176565008025682,1,4,2349.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
0,6,2,0.4,5,3,0,1.2,7,0.0449438202247191,1,1,3700.0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,2.0,4,4,2,2.7,9,0.4911717495987159,1,5,5499.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,3,2,2.5,7,0.0437399678972712,1,4,3399.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.4,0,3,2,2.3,7,0.0898876404494382,1,4,2899.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,4,3,2,2.0,5,0.0417335473515248,1,4,2449.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
1,3,2,0.6666666666666667,4,4,2,2.3,5,0.218298555377207,1,4,2999.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,4,0.4,4,1,0,2.2,6,0.0939004815409309,1,4,3000.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,0,3,2,2.5,7,0.0417335473515248,1,4,4199.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,1,2,0.9333333333333332,2,1,1,2.1,2,0.0939004815409309,1,4,2349.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,5,1,2,2.5,7,0.0939004815409309,1,3,4219.95,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1,3,4,0.9333333333333332,4,3,2,2.6,9,0.0417335473515248,1,5,5407.0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
0,3,2,0.1333333333333333,0,1,2,2.0,5,0.1942215088282504,1,4,1649.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,4,3,2,2.8,9,0.0898876404494382,1,4,5429.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,1,2,0.2666666666666667,5,3,2,2.5,7,0.0963081861958266,1,3,4486.36,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
0,1,2,0.4,4,1,0,1.9,5,0.0939004815409309,0,2,1599.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,1,2,0.1333333333333333,0,3,0,2.6,7,0.0898876404494382,1,4,2649.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
1,1,2,0.2666666666666667,4,3,0,2.6,7,0.0192616372391653,0,4,1945.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,4,4,2,2.8,9,0.2969502407704655,1,4,5679.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,0.1333333333333333,4,3,1,2.3,7,0.0192616372391653,1,2,1999.99,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,2,0.4,4,3,1,2.3,7,0.0449438202247191,1,4,2099.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,3,2,2.3,7,0.0192616372391653,1,4,2793.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.6666666666666667,4,3,2,2.0,5,0.0417335473515248,1,4,2699.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
0,2,2,0.2666666666666667,4,1,0,2.2,7,0.0939004815409309,0,5,2359.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,3,0.4,4,1,2,2.6,9,0.1942215088282504,1,4,3699.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,0.4,4,3,2,2.3,7,0.0449438202247191,1,4,3299.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
1,3,4,0.4,0,4,2,2.6,9,0.2443820224719101,1,4,3999.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.0,4,3,0,1.6,1,0.0,1,0,949.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0
1,3,2,0.4,0,3,2,2.5,7,0.0963081861958266,1,3,3649.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1
1,3,2,0.9333333333333332,4,4,0,2.5,9,0.4975922953451043,1,5,4299.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,2,2,0.1333333333333333,2,3,0,2.1,2,0.0176565008025682,1,5,2079.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.4,4,1,2,2.5,7,0.1942215088282504,1,4,2699.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,4,3,0,2.2,7,0.0192616372391653,0,3,2466.83,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,4,0.4,3,1,0,2.1,0,0.0939004815409309,1,4,1819.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,0,4,2,2.6,9,0.2199036918138041,1,5,4137.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,4,2,2.8,9,0.2455858747993579,1,4,6499.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1
1,1,2,0.4,4,1,1,2.3,7,0.0939004815409309,1,3,2619.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,2,0.4,4,3,0,2.7,9,0.0963081861958266,1,2,2599.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,11,4,0.6666666666666667,0,4,2,2.8,9,0.2969502407704655,1,4,8174.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
0,1,2,0.4,4,1,0,2.5,9,0.1942215088282504,1,4,2849.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
0,1,2,0.1333333333333333,4,3,0,2.16,1,0.0449438202247191,0,3,1386.44,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,2.0,4,3,2,2.8,9,0.0898876404494382,1,4,5519.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.4,0,1,2,2.8,9,0.1942215088282504,1,4,5499.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
1,3,2,0.4,4,3,2,2.5,7,0.0898876404494382,1,4,3999.0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.4,4,3,2,2.6,9,0.0898876404494382,1,4,4399.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.6,9,0.0437399678972712,1,4,4399.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.4,4,1,2,2.3,7,0.1942215088282504,0,3,2627.4,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,0.4,5,3,2,2.5,7,0.0963081861958266,1,3,4939.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,3,2,0.6666666666666667,4,3,2,2.0,5,0.0898876404494382,1,4,2989.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
